year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank
2015,"moldova, republic of",australia,4,MD,MDA,AU,AUS,196,5.0
2015,"moldova, republic of",austria,0,MD,MDA,AT,AUT,0,26.0
2015,"moldova, republic of",azerbaijan,3,MD,MDA,AZ,AZE,49,12.0
2015,"moldova, republic of",belgium,6,MD,MDA,BE,BEL,217,4.0
2015,"moldova, republic of",cyprus,0,MD,MDA,CY,CYP,11,22.0
2015,"moldova, republic of",estonia,0,MD,MDA,EE,EST,106,7.0
2015,"moldova, republic of",france,0,MD,MDA,FR,FRA,4,25.0
2015,"moldova, republic of",georgia,5,MD,MDA,GE,GEO,51,11.0
2015,"moldova, republic of",germany,0,MD,MDA,DE,DEU,0,27.0
2015,"moldova, republic of",greece,0,MD,MDA,GR,GRC,23,19.0
2015,"moldova, republic of",hungary,0,MD,MDA,HU,HUN,19,20.0
2015,"moldova, republic of",israel,0,MD,MDA,IL,ISR,97,9.0
2015,"moldova, republic of",italy,7,MD,MDA,IT,ITA,292,3.0
2015,"moldova, republic of",latvia,2,MD,MDA,LV,LVA,186,6.0
2015,"moldova, republic of",lithuania,0,MD,MDA,LT,LTU,30,18.0
2015,"moldova, republic of",montenegro,0,MD,MDA,ME,MNE,44,13.0
2015,"moldova, republic of",norway,0,MD,MDA,NO,NOR,102,8.0
2015,"moldova, republic of",poland,0,MD,MDA,PL,POL,10,23.0
2015,"moldova, republic of",romania,12,MD,MDA,RO,ROU,35,15.0
2015,"moldova, republic of",russian federation,10,MD,MDA,RU,RUS,303,2.0
2015,"moldova, republic of",serbia,0,MD,MDA,RS,SRB,53,10.0
2015,"moldova, republic of",slovenia,0,MD,MDA,SI,SVN,39,14.0
2015,"moldova, republic of",spain,1,MD,MDA,ES,ESP,15,21.0
2015,"moldova, republic of",sweden,8,MD,MDA,SE,SWE,365,1.0
2015,"moldova, republic of",united kingdom,0,MD,MDA,GB,GBR,5,24.0
2015,montenegro,albania,10,ME,MNE,AL,ALB,34,17.0
2015,montenegro,armenia,0,ME,MNE,AM,ARM,34,16.0
2015,montenegro,australia,0,ME,MNE,AU,AUS,196,5.0
2015,montenegro,austria,0,ME,MNE,AT,AUT,0,26.0
2015,montenegro,azerbaijan,8,ME,MNE,AZ,AZE,49,12.0
2015,montenegro,belgium,0,ME,MNE,BE,BEL,217,4.0
2015,montenegro,cyprus,0,ME,MNE,CY,CYP,11,22.0
2015,montenegro,estonia,1,ME,MNE,EE,EST,106,7.0
2015,montenegro,france,0,ME,MNE,FR,FRA,4,25.0
2015,montenegro,georgia,0,ME,MNE,GE,GEO,51,11.0
2015,montenegro,germany,0,ME,MNE,DE,DEU,0,27.0
2015,montenegro,greece,0,ME,MNE,GR,GRC,23,19.0
2015,montenegro,hungary,0,ME,MNE,HU,HUN,19,20.0
2015,montenegro,israel,3,ME,MNE,IL,ISR,97,9.0
2015,montenegro,italy,6,ME,MNE,IT,ITA,292,3.0
2015,montenegro,latvia,0,ME,MNE,LV,LVA,186,6.0
2015,montenegro,lithuania,0,ME,MNE,LT,LTU,30,18.0
2015,montenegro,norway,0,ME,MNE,NO,NOR,102,8.0
2015,montenegro,poland,0,ME,MNE,PL,POL,10,23.0
2015,montenegro,romania,0,ME,MNE,RO,ROU,35,15.0
2015,montenegro,russian federation,7,ME,MNE,RU,RUS,303,2.0
2015,montenegro,serbia,12,ME,MNE,RS,SRB,53,10.0
2015,montenegro,slovenia,4,ME,MNE,SI,SVN,39,14.0
2015,montenegro,spain,2,ME,MNE,ES,ESP,15,21.0
2015,montenegro,sweden,5,ME,MNE,SE,SWE,365,1.0
2015,montenegro,united kingdom,0,ME,MNE,GB,GBR,5,24.0
2015,norway,albania,0,NO,NOR,AL,ALB,34,17.0
2015,norway,armenia,0,NO,NOR,AM,ARM,34,16.0
2015,norway,australia,10,NO,NOR,AU,AUS,196,5.0
2015,norway,austria,0,NO,NOR,AT,AUT,0,26.0
2015,norway,azerbaijan,0,NO,NOR,AZ,AZE,49,12.0
2015,norway,belgium,7,NO,NOR,BE,BEL,217,4.0
2015,norway,cyprus,0,NO,NOR,CY,CYP,11,22.0
2015,norway,estonia,3,NO,NOR,EE,EST,106,7.0
2015,norway,france,0,NO,NOR,FR,FRA,4,25.0
2015,norway,georgia,0,NO,NOR,GE,GEO,51,11.0
2015,norway,germany,0,NO,NOR,DE,DEU,0,27.0
2015,norway,greece,0,NO,NOR,GR,GRC,23,19.0
2015,norway,hungary,0,NO,NOR,HU,HUN,19,20.0
2015,norway,israel,4,NO,NOR,IL,ISR,97,9.0
2015,norway,italy,5,NO,NOR,IT,ITA,292,3.0
2015,norway,latvia,8,NO,NOR,LV,LVA,186,6.0
2015,norway,lithuania,6,NO,NOR,LT,LTU,30,18.0
2015,norway,montenegro,0,NO,NOR,ME,MNE,44,13.0
2015,norway,poland,0,NO,NOR,PL,POL,10,23.0
2015,norway,romania,0,NO,NOR,RO,ROU,35,15.0
2015,norway,russian federation,2,NO,NOR,RU,RUS,303,2.0
2015,norway,serbia,0,NO,NOR,RS,SRB,53,10.0
2015,norway,slovenia,1,NO,NOR,SI,SVN,39,14.0
2015,norway,spain,0,NO,NOR,ES,ESP,15,21.0
2015,norway,sweden,12,NO,NOR,SE,SWE,365,1.0
2015,norway,united kingdom,0,NO,NOR,GB,GBR,5,24.0
2015,poland,albania,0,PL,POL,AL,ALB,34,17.0
2015,poland,armenia,0,PL,POL,AM,ARM,34,16.0
2015,poland,australia,8,PL,POL,AU,AUS,196,5.0
2015,poland,austria,0,PL,POL,AT,AUT,0,26.0
2015,poland,azerbaijan,0,PL,POL,AZ,AZE,49,12.0
2015,poland,belgium,5,PL,POL,BE,BEL,217,4.0
2015,poland,cyprus,0,PL,POL,CY,CYP,11,22.0
2015,poland,estonia,2,PL,POL,EE,EST,106,7.0
2015,poland,france,0,PL,POL,FR,FRA,4,25.0
2015,poland,georgia,0,PL,POL,GE,GEO,51,11.0
2015,poland,germany,0,PL,POL,DE,DEU,0,27.0
2015,poland,greece,0,PL,POL,GR,GRC,23,19.0
2015,poland,hungary,0,PL,POL,HU,HUN,19,20.0
2015,poland,israel,4,PL,POL,IL,ISR,97,9.0
2015,poland,italy,7,PL,POL,IT,ITA,292,3.0
2015,poland,latvia,10,PL,POL,LV,LVA,186,6.0
2015,poland,lithuania,0,PL,POL,LT,LTU,30,18.0
2015,poland,montenegro,0,PL,POL,ME,MNE,44,13.0
2015,poland,norway,3,PL,POL,NO,NOR,102,8.0
2015,poland,romania,0,PL,POL,RO,ROU,35,15.0
2015,poland,russian federation,6,PL,POL,RU,RUS,303,2.0
2015,poland,serbia,0,PL,POL,RS,SRB,53,10.0
2015,poland,slovenia,1,PL,POL,SI,SVN,39,14.0
2015,poland,spain,0,PL,POL,ES,ESP,15,21.0
2015,poland,sweden,12,PL,POL,SE,SWE,365,1.0
2015,poland,united kingdom,0,PL,POL,GB,GBR,5,24.0
2015,portugal,albania,0,PT,PRT,AL,ALB,34,17.0
2015,portugal,armenia,0,PT,PRT,AM,ARM,34,16.0
2015,portugal,australia,0,PT,PRT,AU,AUS,196,5.0
2015,portugal,austria,0,PT,PRT,AT,AUT,0,26.0
2015,portugal,azerbaijan,0,PT,PRT,AZ,AZE,49,12.0
2015,portugal,belgium,5,PT,PRT,BE,BEL,217,4.0
2015,portugal,cyprus,0,PT,PRT,CY,CYP,11,22.0
2015,portugal,estonia,1,PT,PRT,EE,EST,106,7.0
2015,portugal,france,0,PT,PRT,FR,FRA,4,25.0
2015,portugal,georgia,0,PT,PRT,GE,GEO,51,11.0
2015,portugal,germany,0,PT,PRT,DE,DEU,0,27.0
2015,portugal,greece,0,PT,PRT,GR,GRC,23,19.0
2015,portugal,hungary,0,PT,PRT,HU,HUN,19,20.0
2015,portugal,israel,7,PT,PRT,IL,ISR,97,9.0
2015,portugal,italy,12,PT,PRT,IT,ITA,292,3.0
2015,portugal,latvia,2,PT,PRT,LV,LVA,186,6.0
2015,portugal,lithuania,0,PT,PRT,LT,LTU,30,18.0
2015,portugal,montenegro,0,PT,PRT,ME,MNE,44,13.0
2015,portugal,norway,6,PT,PRT,NO,NOR,102,8.0
2015,portugal,poland,0,PT,PRT,PL,POL,10,23.0
2015,portugal,romania,4,PT,PRT,RO,ROU,35,15.0
2015,portugal,russian federation,10,PT,PRT,RU,RUS,303,2.0
2015,portugal,serbia,0,PT,PRT,RS,SRB,53,10.0
2015,portugal,slovenia,0,PT,PRT,SI,SVN,39,14.0
2015,portugal,spain,3,PT,PRT,ES,ESP,15,21.0
2015,portugal,sweden,8,PT,PRT,SE,SWE,365,1.0
2015,portugal,united kingdom,0,PT,PRT,GB,GBR,5,24.0
2015,romania,albania,0,RO,ROU,AL,ALB,34,17.0
2015,romania,armenia,0,RO,ROU,AM,ARM,34,16.0
2015,romania,australia,2,RO,ROU,AU,AUS,196,5.0
2015,romania,austria,0,RO,ROU,AT,AUT,0,26.0
2015,romania,azerbaijan,3,RO,ROU,AZ,AZE,49,12.0
2015,romania,belgium,7,RO,ROU,BE,BEL,217,4.0
2015,romania,cyprus,0,RO,ROU,CY,CYP,11,22.0
2015,romania,estonia,0,RO,ROU,EE,EST,106,7.0
2015,romania,france,0,RO,ROU,FR,FRA,4,25.0
2015,romania,georgia,0,RO,ROU,GE,GEO,51,11.0
2015,romania,germany,0,RO,ROU,DE,DEU,0,27.0
2015,romania,greece,0,RO,ROU,GR,GRC,23,19.0
2015,romania,hungary,4,RO,ROU,HU,HUN,19,20.0
2015,romania,israel,1,RO,ROU,IL,ISR,97,9.0
2015,romania,italy,12,RO,ROU,IT,ITA,292,3.0
2015,romania,latvia,5,RO,ROU,LV,LVA,186,6.0
2015,romania,lithuania,0,RO,ROU,LT,LTU,30,18.0
2015,romania,montenegro,0,RO,ROU,ME,MNE,44,13.0
2015,romania,norway,6,RO,ROU,NO,NOR,102,8.0
2015,romania,poland,0,RO,ROU,PL,POL,10,23.0
2015,romania,russian federation,10,RO,ROU,RU,RUS,303,2.0
2015,romania,serbia,0,RO,ROU,RS,SRB,53,10.0
2015,romania,slovenia,0,RO,ROU,SI,SVN,39,14.0
2015,romania,spain,0,RO,ROU,ES,ESP,15,21.0
2015,romania,sweden,8,RO,ROU,SE,SWE,365,1.0
2015,romania,united kingdom,0,RO,ROU,GB,GBR,5,24.0
2015,russian federation,albania,0,RU,RUS,AL,ALB,34,17.0
2015,russian federation,armenia,6,RU,RUS,AM,ARM,34,16.0
2015,russian federation,australia,4,RU,RUS,AU,AUS,196,5.0
2015,russian federation,austria,0,RU,RUS,AT,AUT,0,26.0
2015,russian federation,azerbaijan,3,RU,RUS,AZ,AZE,49,12.0
2015,russian federation,belgium,10,RU,RUS,BE,BEL,217,4.0
2015,russian federation,cyprus,0,RU,RUS,CY,CYP,11,22.0
2015,russian federation,estonia,7,RU,RUS,EE,EST,106,7.0
2015,russian federation,france,0,RU,RUS,FR,FRA,4,25.0
2015,russian federation,georgia,5,RU,RUS,GE,GEO,51,11.0
2015,russian federation,germany,0,RU,RUS,DE,DEU,0,27.0
2015,russian federation,greece,0,RU,RUS,GR,GRC,23,19.0
2015,russian federation,hungary,0,RU,RUS,HU,HUN,19,20.0
2015,russian federation,israel,0,RU,RUS,IL,ISR,97,9.0
2015,russian federation,italy,12,RU,RUS,IT,ITA,292,3.0
2015,russian federation,latvia,2,RU,RUS,LV,LVA,186,6.0
2015,russian federation,lithuania,0,RU,RUS,LT,LTU,30,18.0
2015,russian federation,montenegro,0,RU,RUS,ME,MNE,44,13.0
2015,russian federation,norway,0,RU,RUS,NO,NOR,102,8.0
2015,russian federation,poland,0,RU,RUS,PL,POL,10,23.0
2015,russian federation,romania,0,RU,RUS,RO,ROU,35,15.0
2015,russian federation,serbia,0,RU,RUS,RS,SRB,53,10.0
2015,russian federation,slovenia,0,RU,RUS,SI,SVN,39,14.0
2015,russian federation,spain,1,RU,RUS,ES,ESP,15,21.0
2015,russian federation,sweden,8,RU,RUS,SE,SWE,365,1.0
2015,russian federation,united kingdom,0,RU,RUS,GB,GBR,5,24.0
2015,san marino,albania,0,SM,SMR,AL,ALB,34,17.0
2015,san marino,armenia,0,SM,SMR,AM,ARM,34,16.0
2015,san marino,australia,8,SM,SMR,AU,AUS,196,5.0
2015,san marino,austria,0,SM,SMR,AT,AUT,0,26.0
2015,san marino,azerbaijan,0,SM,SMR,AZ,AZE,49,12.0
2015,san marino,belgium,5,SM,SMR,BE,BEL,217,4.0
2015,san marino,cyprus,0,SM,SMR,CY,CYP,11,22.0
2015,san marino,estonia,0,SM,SMR,EE,EST,106,7.0
2015,san marino,france,1,SM,SMR,FR,FRA,4,25.0
2015,san marino,georgia,0,SM,SMR,GE,GEO,51,11.0
2015,san marino,germany,0,SM,SMR,DE,DEU,0,27.0
2015,san marino,greece,0,SM,SMR,GR,GRC,23,19.0
2015,san marino,hungary,4,SM,SMR,HU,HUN,19,20.0
2015,san marino,israel,2,SM,SMR,IL,ISR,97,9.0
2015,san marino,italy,10,SM,SMR,IT,ITA,292,3.0
2015,san marino,latvia,12,SM,SMR,LV,LVA,186,6.0
2015,san marino,lithuania,0,SM,SMR,LT,LTU,30,18.0
2015,san marino,montenegro,0,SM,SMR,ME,MNE,44,13.0
2015,san marino,norway,6,SM,SMR,NO,NOR,102,8.0
2015,san marino,poland,0,SM,SMR,PL,POL,10,23.0
2015,san marino,romania,0,SM,SMR,RO,ROU,35,15.0
2015,san marino,russian federation,0,SM,SMR,RU,RUS,303,2.0
2015,san marino,serbia,0,SM,SMR,RS,SRB,53,10.0
2015,san marino,slovenia,0,SM,SMR,SI,SVN,39,14.0
2015,san marino,spain,0,SM,SMR,ES,ESP,15,21.0
2015,san marino,sweden,7,SM,SMR,SE,SWE,365,1.0
2015,san marino,united kingdom,3,SM,SMR,GB,GBR,5,24.0
2015,serbia,albania,0,RS,SRB,AL,ALB,34,17.0
2015,serbia,armenia,0,RS,SRB,AM,ARM,34,16.0
2015,serbia,australia,3,RS,SRB,AU,AUS,196,5.0
2015,serbia,austria,0,RS,SRB,AT,AUT,0,26.0
2015,serbia,azerbaijan,0,RS,SRB,AZ,AZE,49,12.0
2015,serbia,belgium,4,RS,SRB,BE,BEL,217,4.0
2015,serbia,cyprus,0,RS,SRB,CY,CYP,11,22.0
2015,serbia,estonia,2,RS,SRB,EE,EST,106,7.0
2015,serbia,france,0,RS,SRB,FR,FRA,4,25.0
2015,serbia,georgia,0,RS,SRB,GE,GEO,51,11.0
2015,serbia,germany,0,RS,SRB,DE,DEU,0,27.0
2015,serbia,greece,0,RS,SRB,GR,GRC,23,19.0
2015,serbia,hungary,0,RS,SRB,HU,HUN,19,20.0
2015,serbia,israel,6,RS,SRB,IL,ISR,97,9.0
2015,serbia,italy,7,RS,SRB,IT,ITA,292,3.0
2015,serbia,latvia,1,RS,SRB,LV,LVA,186,6.0
2015,serbia,lithuania,0,RS,SRB,LT,LTU,30,18.0
2015,serbia,montenegro,12,RS,SRB,ME,MNE,44,13.0
2015,serbia,norway,0,RS,SRB,NO,NOR,102,8.0
2015,serbia,poland,0,RS,SRB,PL,POL,10,23.0
2015,serbia,romania,0,RS,SRB,RO,ROU,35,15.0
2015,serbia,russian federation,10,RS,SRB,RU,RUS,303,2.0
2015,serbia,slovenia,5,RS,SRB,SI,SVN,39,14.0
2015,serbia,spain,0,RS,SRB,ES,ESP,15,21.0
2015,serbia,sweden,8,RS,SRB,SE,SWE,365,1.0
2015,serbia,united kingdom,0,RS,SRB,GB,GBR,5,24.0
2015,slovenia,albania,0,SI,SVN,AL,ALB,34,17.0
2015,slovenia,armenia,0,SI,SVN,AM,ARM,34,16.0
2015,slovenia,australia,2,SI,SVN,AU,AUS,196,5.0
2015,slovenia,austria,0,SI,SVN,AT,AUT,0,26.0
2015,slovenia,azerbaijan,0,SI,SVN,AZ,AZE,49,12.0
2015,slovenia,belgium,3,SI,SVN,BE,BEL,217,4.0
2015,slovenia,cyprus,1,SI,SVN,CY,CYP,11,22.0
2015,slovenia,estonia,0,SI,SVN,EE,EST,106,7.0
2015,slovenia,france,0,SI,SVN,FR,FRA,4,25.0
2015,slovenia,georgia,0,SI,SVN,GE,GEO,51,11.0
2015,slovenia,germany,0,SI,SVN,DE,DEU,0,27.0
2015,slovenia,greece,0,SI,SVN,GR,GRC,23,19.0
2015,slovenia,hungary,0,SI,SVN,HU,HUN,19,20.0
2015,slovenia,israel,0,SI,SVN,IL,ISR,97,9.0
2015,slovenia,italy,8,SI,SVN,IT,ITA,292,3.0
2015,slovenia,latvia,7,SI,SVN,LV,LVA,186,6.0
2015,slovenia,lithuania,0,SI,SVN,LT,LTU,30,18.0
2015,slovenia,montenegro,10,SI,SVN,ME,MNE,44,13.0
2015,slovenia,norway,4,SI,SVN,NO,NOR,102,8.0
2015,slovenia,poland,0,SI,SVN,PL,POL,10,23.0
2015,slovenia,romania,0,SI,SVN,RO,ROU,35,15.0
2015,slovenia,russian federation,5,SI,SVN,RU,RUS,303,2.0
2015,slovenia,serbia,6,SI,SVN,RS,SRB,53,10.0
2015,slovenia,spain,0,SI,SVN,ES,ESP,15,21.0
2015,slovenia,sweden,12,SI,SVN,SE,SWE,365,1.0
2015,slovenia,united kingdom,0,SI,SVN,GB,GBR,5,24.0
2015,spain,albania,0,ES,ESP,AL,ALB,34,17.0
2015,spain,armenia,0,ES,ESP,AM,ARM,34,16.0
2015,spain,australia,7,ES,ESP,AU,AUS,196,5.0
2015,spain,austria,0,ES,ESP,AT,AUT,0,26.0
2015,spain,azerbaijan,0,ES,ESP,AZ,AZE,49,12.0
2015,spain,belgium,6,ES,ESP,BE,BEL,217,4.0
2015,spain,cyprus,0,ES,ESP,CY,CYP,11,22.0
2015,spain,estonia,3,ES,ESP,EE,EST,106,7.0
2015,spain,france,0,ES,ESP,FR,FRA,4,25.0
2015,spain,georgia,0,ES,ESP,GE,GEO,51,11.0
2015,spain,germany,0,ES,ESP,DE,DEU,0,27.0
2015,spain,greece,0,ES,ESP,GR,GRC,23,19.0
2015,spain,hungary,0,ES,ESP,HU,HUN,19,20.0
2015,spain,israel,1,ES,ESP,IL,ISR,97,9.0
2015,spain,italy,12,ES,ESP,IT,ITA,292,3.0
2015,spain,latvia,4,ES,ESP,LV,LVA,186,6.0
2015,spain,lithuania,0,ES,ESP,LT,LTU,30,18.0
2015,spain,montenegro,0,ES,ESP,ME,MNE,44,13.0
2015,spain,norway,2,ES,ESP,NO,NOR,102,8.0
2015,spain,poland,0,ES,ESP,PL,POL,10,23.0
2015,spain,romania,5,ES,ESP,RO,ROU,35,15.0
2015,spain,russian federation,10,ES,ESP,RU,RUS,303,2.0
2015,spain,serbia,0,ES,ESP,RS,SRB,53,10.0
2015,spain,slovenia,0,ES,ESP,SI,SVN,39,14.0
2015,spain,sweden,8,ES,ESP,SE,SWE,365,1.0
2015,spain,united kingdom,0,ES,ESP,GB,GBR,5,24.0
2015,sweden,albania,0,SE,SWE,AL,ALB,34,17.0
2015,sweden,armenia,0,SE,SWE,AM,ARM,34,16.0
2015,sweden,australia,12,SE,SWE,AU,AUS,196,5.0
2015,sweden,austria,0,SE,SWE,AT,AUT,0,26.0
2015,sweden,azerbaijan,0,SE,SWE,AZ,AZE,49,12.0
2015,sweden,belgium,10,SE,SWE,BE,BEL,217,4.0
2015,sweden,cyprus,0,SE,SWE,CY,CYP,11,22.0
2015,sweden,estonia,3,SE,SWE,EE,EST,106,7.0
2015,sweden,france,0,SE,SWE,FR,FRA,4,25.0
2015,sweden,georgia,0,SE,SWE,GE,GEO,51,11.0
2015,sweden,germany,0,SE,SWE,DE,DEU,0,27.0
2015,sweden,greece,0,SE,SWE,GR,GRC,23,19.0
2015,sweden,hungary,0,SE,SWE,HU,HUN,19,20.0
2015,sweden,israel,4,SE,SWE,IL,ISR,97,9.0
2015,sweden,italy,8,SE,SWE,IT,ITA,292,3.0
2015,sweden,latvia,5,SE,SWE,LV,LVA,186,6.0
2015,sweden,lithuania,0,SE,SWE,LT,LTU,30,18.0
2015,sweden,montenegro,2,SE,SWE,ME,MNE,44,13.0
2015,sweden,norway,7,SE,SWE,NO,NOR,102,8.0
2015,sweden,poland,0,SE,SWE,PL,POL,10,23.0
2015,sweden,romania,0,SE,SWE,RO,ROU,35,15.0
2015,sweden,russian federation,6,SE,SWE,RU,RUS,303,2.0
2015,sweden,serbia,0,SE,SWE,RS,SRB,53,10.0
2015,sweden,slovenia,1,SE,SWE,SI,SVN,39,14.0
2015,sweden,spain,0,SE,SWE,ES,ESP,15,21.0
2015,sweden,united kingdom,0,SE,SWE,GB,GBR,5,24.0
2015,switzerland,albania,0,CH,CHE,AL,ALB,34,17.0
2015,switzerland,armenia,0,CH,CHE,AM,ARM,34,16.0
2015,switzerland,australia,8,CH,CHE,AU,AUS,196,5.0
2015,switzerland,austria,0,CH,CHE,AT,AUT,0,26.0
2015,switzerland,azerbaijan,0,CH,CHE,AZ,AZE,49,12.0
2015,switzerland,belgium,2,CH,CHE,BE,BEL,217,4.0
2015,switzerland,cyprus,0,CH,CHE,CY,CYP,11,22.0
2015,switzerland,estonia,0,CH,CHE,EE,EST,106,7.0
2015,switzerland,france,0,CH,CHE,FR,FRA,4,25.0
2015,switzerland,georgia,0,CH,CHE,GE,GEO,51,11.0
2015,switzerland,germany,0,CH,CHE,DE,DEU,0,27.0
2015,switzerland,greece,0,CH,CHE,GR,GRC,23,19.0
2015,switzerland,hungary,0,CH,CHE,HU,HUN,19,20.0
2015,switzerland,israel,3,CH,CHE,IL,ISR,97,9.0
2015,switzerland,italy,6,CH,CHE,IT,ITA,292,3.0
2015,switzerland,latvia,4,CH,CHE,LV,LVA,186,6.0
2015,switzerland,lithuania,0,CH,CHE,LT,LTU,30,18.0
2015,switzerland,montenegro,0,CH,CHE,ME,MNE,44,13.0
2015,switzerland,norway,10,CH,CHE,NO,NOR,102,8.0
2015,switzerland,poland,0,CH,CHE,PL,POL,10,23.0
2015,switzerland,romania,0,CH,CHE,RO,ROU,35,15.0
2015,switzerland,russian federation,7,CH,CHE,RU,RUS,303,2.0
2015,switzerland,serbia,5,CH,CHE,RS,SRB,53,10.0
2015,switzerland,slovenia,0,CH,CHE,SI,SVN,39,14.0
2015,switzerland,spain,1,CH,CHE,ES,ESP,15,21.0
2015,switzerland,sweden,12,CH,CHE,SE,SWE,365,1.0
2015,switzerland,united kingdom,0,CH,CHE,GB,GBR,5,24.0
2015,netherlands,albania,0,NL,NLD,AL,ALB,34,17.0
2015,netherlands,armenia,0,NL,NLD,AM,ARM,34,16.0
2015,netherlands,australia,8,NL,NLD,AU,AUS,196,5.0
2015,netherlands,austria,0,NL,NLD,AT,AUT,0,26.0
2015,netherlands,azerbaijan,0,NL,NLD,AZ,AZE,49,12.0
2015,netherlands,belgium,12,NL,NLD,BE,BEL,217,4.0
2015,netherlands,cyprus,0,NL,NLD,CY,CYP,11,22.0
2015,netherlands,estonia,4,NL,NLD,EE,EST,106,7.0
2015,netherlands,france,0,NL,NLD,FR,FRA,4,25.0
2015,netherlands,georgia,0,NL,NLD,GE,GEO,51,11.0
2015,netherlands,germany,0,NL,NLD,DE,DEU,0,27.0
2015,netherlands,greece,0,NL,NLD,GR,GRC,23,19.0
2015,netherlands,hungary,0,NL,NLD,HU,HUN,19,20.0
2015,netherlands,israel,5,NL,NLD,IL,ISR,97,9.0
2015,netherlands,italy,7,NL,NLD,IT,ITA,292,3.0
2015,netherlands,latvia,2,NL,NLD,LV,LVA,186,6.0
2015,netherlands,lithuania,0,NL,NLD,LT,LTU,30,18.0
2015,netherlands,montenegro,0,NL,NLD,ME,MNE,44,13.0
2015,netherlands,norway,3,NL,NLD,NO,NOR,102,8.0
2015,netherlands,poland,0,NL,NLD,PL,POL,10,23.0
2015,netherlands,romania,0,NL,NLD,RO,ROU,35,15.0
2015,netherlands,russian federation,6,NL,NLD,RU,RUS,303,2.0
2015,netherlands,serbia,1,NL,NLD,RS,SRB,53,10.0
2015,netherlands,slovenia,0,NL,NLD,SI,SVN,39,14.0
2015,netherlands,spain,0,NL,NLD,ES,ESP,15,21.0
2015,netherlands,sweden,10,NL,NLD,SE,SWE,365,1.0
2015,netherlands,united kingdom,0,NL,NLD,GB,GBR,5,24.0
2015,united kingdom,albania,0,GB,GBR,AL,ALB,34,17.0
2015,united kingdom,armenia,0,GB,GBR,AM,ARM,34,16.0
2015,united kingdom,australia,10,GB,GBR,AU,AUS,196,5.0
2015,united kingdom,austria,0,GB,GBR,AT,AUT,0,26.0
2015,united kingdom,azerbaijan,0,GB,GBR,AZ,AZE,49,12.0
2015,united kingdom,belgium,3,GB,GBR,BE,BEL,217,4.0
2015,united kingdom,cyprus,0,GB,GBR,CY,CYP,11,22.0
2015,united kingdom,estonia,0,GB,GBR,EE,EST,106,7.0
2015,united kingdom,france,0,GB,GBR,FR,FRA,4,25.0
2015,united kingdom,georgia,0,GB,GBR,GE,GEO,51,11.0
2015,united kingdom,germany,0,GB,GBR,DE,DEU,0,27.0
2015,united kingdom,greece,0,GB,GBR,GR,GRC,23,19.0
2015,united kingdom,hungary,0,GB,GBR,HU,HUN,19,20.0
2015,united kingdom,israel,5,GB,GBR,IL,ISR,97,9.0
2015,united kingdom,italy,8,GB,GBR,IT,ITA,292,3.0
2015,united kingdom,latvia,7,GB,GBR,LV,LVA,186,6.0
2015,united kingdom,lithuania,4,GB,GBR,LT,LTU,30,18.0
2015,united kingdom,montenegro,0,GB,GBR,ME,MNE,44,13.0
2015,united kingdom,norway,0,GB,GBR,NO,NOR,102,8.0
2015,united kingdom,poland,2,GB,GBR,PL,POL,10,23.0
2015,united kingdom,romania,0,GB,GBR,RO,ROU,35,15.0
2015,united kingdom,russian federation,6,GB,GBR,RU,RUS,303,2.0
2015,united kingdom,serbia,1,GB,GBR,RS,SRB,53,10.0
2015,united kingdom,slovenia,0,GB,GBR,SI,SVN,39,14.0
2015,united kingdom,spain,0,GB,GBR,ES,ESP,15,21.0
2015,united kingdom,sweden,12,GB,GBR,SE,SWE,365,1.0
2016,albania,armenia,0,AL,ALB,AM,ARM,129,7.0
2016,albania,australia,12,AL,ALB,AU,AUS,301,2.0
2016,albania,austria,0,AL,ALB,AT,AUT,68,14.0
2016,albania,azerbaijan,0,AL,ALB,AZ,AZE,62,16.0
2016,albania,belgium,0,AL,ALB,BE,BEL,98,10.0
2016,albania,bulgaria,7,AL,ALB,BG,BGR,157,4.0
2016,albania,croatia,0,AL,ALB,HR,HRV,36,22.0
2016,albania,cyprus,0,AL,ALB,CY,CYP,45,21.0
2016,albania,czechia,0,AL,ALB,CZ,CZE,12,25.0
2016,albania,france,6,AL,ALB,FR,FRA,139,6.0
2016,albania,georgia,0,AL,ALB,GE,GEO,51,20.0
2016,albania,germany,0,AL,ALB,DE,DEU,4,26.0
2016,albania,hungary,0,AL,ALB,HU,HUN,52,19.0
2016,albania,israel,0,AL,ALB,IL,ISR,54,18.0
2016,albania,italy,10,AL,ALB,IT,ITA,59,17.0
2016,albania,latvia,0,AL,ALB,LV,LVA,71,12.0
2016,albania,lithuania,1,AL,ALB,LT,LTU,111,9.0
2016,albania,malta,0,AL,ALB,MT,MLT,73,11.0
2016,albania,netherlands,0,AL,ALB,NL,NLD,69,13.0
2016,albania,poland,3,AL,ALB,PL,POL,118,8.0
2016,albania,russian federation,8,AL,ALB,RU,RUS,279,3.0
2016,albania,serbia,0,AL,ALB,RS,SRB,64,15.0
2016,albania,spain,5,AL,ALB,ES,ESP,33,23.0
2016,albania,sweden,0,AL,ALB,SE,SWE,143,5.0
2016,albania,ukraine,5,AL,ALB,UA,UKR,308,1.0
2016,albania,united kingdom,3,AL,ALB,GB,GBR,33,24.0
2016,armenia,australia,3,AM,ARM,AU,AUS,301,2.0
