year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank,Country_code2_x,Voting_Languages,Country,Artist,Language_sung,Year,Country_code2_y,Country_code3,Contains_English,Contains_NonEnglish,Official_languages,Contains_Multiple_Languages,Number_of_Languages,Contains_Own_Language,Contains_Voting_Language,gender
2013,serbia,estonia,0,RS,SRB,EE,EST,19,20.0,RS,serbian,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,serbia,finland,0,RS,SRB,FI,FIN,13,24.0,RS,serbian,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,False,female
2013,serbia,france,0,RS,SRB,FR,FRA,14,23.0,RS,serbian,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2013,serbia,georgia,0,RS,SRB,GE,GEO,50,15.0,RS,serbian,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,False,group
2013,serbia,germany,0,RS,SRB,DE,DEU,18,21.0,RS,serbian,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,False,group
2013,serbia,greece,0,RS,SRB,GR,GRC,152,6.0,RS,serbian,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,False,group
2013,serbia,hungary,2,RS,SRB,HU,HUN,84,10.0,RS,serbian,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,serbia,iceland,0,RS,SRB,IS,ISL,47,17.0,RS,serbian,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,serbia,ireland,0,RS,SRB,IE,IRL,5,26.0,RS,serbian,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,False,male
2013,serbia,italy,4,RS,SRB,IT,ITA,126,7.0,RS,serbian,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,False,male
2013,serbia,lithuania,0,RS,SRB,LT,LTU,17,22.0,RS,serbian,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,male
2013,serbia,malta,0,RS,SRB,MT,MLT,120,8.0,RS,serbian,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,False,male
2013,serbia,"moldova, republic of",6,RS,SRB,MD,MDA,71,12.0,RS,serbian,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,serbia,norway,7,RS,SRB,NO,NOR,191,4.0,RS,serbian,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,False,female
2013,serbia,romania,0,RS,SRB,RO,ROU,65,13.0,RS,serbian,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,False,male
2013,serbia,russian federation,8,RS,SRB,RU,RUS,174,5.0,RS,serbian,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,False,female
2013,serbia,spain,0,RS,SRB,ES,ESP,8,25.0,RS,serbian,spain,ESDM,"['spanish', 'english']",2013,ES,ESP,True,True,spanish,True,2,True,False,group
2013,serbia,sweden,1,RS,SRB,SE,SWE,62,14.0,RS,serbian,sweden,Robin Stjernberg,['english'],2013,SE,SWE,True,False,swedish,False,1,False,False,male
2013,serbia,netherlands,0,RS,SRB,NL,NLD,114,9.0,RS,serbian,netherlands,Anouk,['english'],2013,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2013,serbia,ukraine,10,RS,SRB,UA,UKR,214,3.0,RS,serbian,ukraine,Zlata Ognevich,['english'],2013,UA,UKR,True,False,ukrainian,False,1,False,False,female
2013,serbia,united kingdom,0,RS,SRB,GB,GBR,23,19.0,RS,serbian,united kingdom,Bonnie Tyler,['english'],2013,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2013,slovenia,armenia,0,SI,SVN,AM,ARM,41,18.0,SI,slovenian slovene,armenia,Dorians,['english'],2013,AM,ARM,True,False,armenian,False,1,False,False,group
2013,slovenia,azerbaijan,3,SI,SVN,AZ,AZE,234,2.0,SI,slovenian slovene,azerbaijan,Farid Mammadov,['english'],2013,AZ,AZE,True,False,azerbaijani,False,1,False,False,male
2013,slovenia,belarus,0,SI,SVN,BY,BLR,48,16.0,SI,slovenian slovene,belarus,Alyona Lanskaya,['english'],2013,BY,BLR,True,False,belarusian russian,False,1,False,False,female
2013,slovenia,belgium,2,SI,SVN,BE,BEL,71,11.0,SI,slovenian slovene,belgium,Roberto Bellarosa,['english'],2013,BE,BEL,True,False,dutch french german,False,1,False,False,male
2013,slovenia,denmark,12,SI,SVN,DK,DNK,281,1.0,SI,slovenian slovene,denmark,Emmelie de Forest,['english'],2013,DK,DNK,True,False,danish,False,1,False,False,female
2013,slovenia,estonia,0,SI,SVN,EE,EST,19,20.0,SI,slovenian slovene,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,slovenia,finland,0,SI,SVN,FI,FIN,13,24.0,SI,slovenian slovene,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,False,female
2013,slovenia,france,0,SI,SVN,FR,FRA,14,23.0,SI,slovenian slovene,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2013,slovenia,georgia,0,SI,SVN,GE,GEO,50,15.0,SI,slovenian slovene,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,False,group
2013,slovenia,germany,0,SI,SVN,DE,DEU,18,21.0,SI,slovenian slovene,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,False,group
2013,slovenia,greece,0,SI,SVN,GR,GRC,152,6.0,SI,slovenian slovene,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,False,group
2013,slovenia,hungary,0,SI,SVN,HU,HUN,84,10.0,SI,slovenian slovene,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,slovenia,iceland,4,SI,SVN,IS,ISL,47,17.0,SI,slovenian slovene,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,slovenia,ireland,0,SI,SVN,IE,IRL,5,26.0,SI,slovenian slovene,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,False,male
2013,slovenia,italy,8,SI,SVN,IT,ITA,126,7.0,SI,slovenian slovene,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,False,male
2013,slovenia,lithuania,0,SI,SVN,LT,LTU,17,22.0,SI,slovenian slovene,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,male
2013,slovenia,malta,0,SI,SVN,MT,MLT,120,8.0,SI,slovenian slovene,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,False,male
2013,slovenia,"moldova, republic of",0,SI,SVN,MD,MDA,71,12.0,SI,slovenian slovene,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,slovenia,norway,5,SI,SVN,NO,NOR,191,4.0,SI,slovenian slovene,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,False,female
2013,slovenia,romania,0,SI,SVN,RO,ROU,65,13.0,SI,slovenian slovene,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,False,male
2013,slovenia,russian federation,10,SI,SVN,RU,RUS,174,5.0,SI,slovenian slovene,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,False,female
2013,slovenia,spain,0,SI,SVN,ES,ESP,8,25.0,SI,slovenian slovene,spain,ESDM,"['spanish', 'english']",2013,ES,ESP,True,True,spanish,True,2,True,False,group
2013,slovenia,sweden,6,SI,SVN,SE,SWE,62,14.0,SI,slovenian slovene,sweden,Robin Stjernberg,['english'],2013,SE,SWE,True,False,swedish,False,1,False,False,male
2013,slovenia,netherlands,7,SI,SVN,NL,NLD,114,9.0,SI,slovenian slovene,netherlands,Anouk,['english'],2013,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2013,slovenia,ukraine,0,SI,SVN,UA,UKR,214,3.0,SI,slovenian slovene,ukraine,Zlata Ognevich,['english'],2013,UA,UKR,True,False,ukrainian,False,1,False,False,female
2013,slovenia,united kingdom,1,SI,SVN,GB,GBR,23,19.0,SI,slovenian slovene,united kingdom,Bonnie Tyler,['english'],2013,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2013,spain,armenia,0,ES,ESP,AM,ARM,41,18.0,ES,spanish,armenia,Dorians,['english'],2013,AM,ARM,True,False,armenian,False,1,False,False,group
2013,spain,azerbaijan,7,ES,ESP,AZ,AZE,234,2.0,ES,spanish,azerbaijan,Farid Mammadov,['english'],2013,AZ,AZE,True,False,azerbaijani,False,1,False,False,male
2013,spain,belarus,0,ES,ESP,BY,BLR,48,16.0,ES,spanish,belarus,Alyona Lanskaya,['english'],2013,BY,BLR,True,False,belarusian russian,False,1,False,False,female
2013,spain,belgium,0,ES,ESP,BE,BEL,71,11.0,ES,spanish,belgium,Roberto Bellarosa,['english'],2013,BE,BEL,True,False,dutch french german,False,1,False,False,male
2013,spain,denmark,8,ES,ESP,DK,DNK,281,1.0,ES,spanish,denmark,Emmelie de Forest,['english'],2013,DK,DNK,True,False,danish,False,1,False,False,female
2013,spain,estonia,0,ES,ESP,EE,EST,19,20.0,ES,spanish,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,spain,finland,0,ES,ESP,FI,FIN,13,24.0,ES,spanish,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,False,female
2013,spain,france,0,ES,ESP,FR,FRA,14,23.0,ES,spanish,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2013,spain,georgia,0,ES,ESP,GE,GEO,50,15.0,ES,spanish,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,False,group
2013,spain,germany,3,ES,ESP,DE,DEU,18,21.0,ES,spanish,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,False,group
2013,spain,greece,0,ES,ESP,GR,GRC,152,6.0,ES,spanish,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,False,group
2013,spain,hungary,0,ES,ESP,HU,HUN,84,10.0,ES,spanish,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,spain,iceland,0,ES,ESP,IS,ISL,47,17.0,ES,spanish,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,spain,ireland,0,ES,ESP,IE,IRL,5,26.0,ES,spanish,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,False,male
2013,spain,italy,12,ES,ESP,IT,ITA,126,7.0,ES,spanish,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,False,male
2013,spain,lithuania,0,ES,ESP,LT,LTU,17,22.0,ES,spanish,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,male
2013,spain,malta,1,ES,ESP,MT,MLT,120,8.0,ES,spanish,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,False,male
2013,spain,"moldova, republic of",2,ES,ESP,MD,MDA,71,12.0,ES,spanish,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,spain,norway,5,ES,ESP,NO,NOR,191,4.0,ES,spanish,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,False,female
2013,spain,romania,0,ES,ESP,RO,ROU,65,13.0,ES,spanish,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,False,male
2013,spain,russian federation,6,ES,ESP,RU,RUS,174,5.0,ES,spanish,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,False,female
2013,spain,sweden,0,ES,ESP,SE,SWE,62,14.0,ES,spanish,sweden,Robin Stjernberg,['english'],2013,SE,SWE,True,False,swedish,False,1,False,False,male
2013,spain,netherlands,0,ES,ESP,NL,NLD,114,9.0,ES,spanish,netherlands,Anouk,['english'],2013,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2013,spain,ukraine,10,ES,ESP,UA,UKR,214,3.0,ES,spanish,ukraine,Zlata Ognevich,['english'],2013,UA,UKR,True,False,ukrainian,False,1,False,False,female
2013,spain,united kingdom,4,ES,ESP,GB,GBR,23,19.0,ES,spanish,united kingdom,Bonnie Tyler,['english'],2013,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2013,sweden,armenia,0,SE,SWE,AM,ARM,41,18.0,SE,swedish,armenia,Dorians,['english'],2013,AM,ARM,True,False,armenian,False,1,False,False,group
2013,sweden,azerbaijan,0,SE,SWE,AZ,AZE,234,2.0,SE,swedish,azerbaijan,Farid Mammadov,['english'],2013,AZ,AZE,True,False,azerbaijani,False,1,False,False,male
2013,sweden,belarus,0,SE,SWE,BY,BLR,48,16.0,SE,swedish,belarus,Alyona Lanskaya,['english'],2013,BY,BLR,True,False,belarusian russian,False,1,False,False,female
2013,sweden,belgium,7,SE,SWE,BE,BEL,71,11.0,SE,swedish,belgium,Roberto Bellarosa,['english'],2013,BE,BEL,True,False,dutch french german,False,1,False,False,male
2013,sweden,denmark,10,SE,SWE,DK,DNK,281,1.0,SE,swedish,denmark,Emmelie de Forest,['english'],2013,DK,DNK,True,False,danish,False,1,False,False,female
2013,sweden,estonia,0,SE,SWE,EE,EST,19,20.0,SE,swedish,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,sweden,finland,0,SE,SWE,FI,FIN,13,24.0,SE,swedish,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,False,female
2013,sweden,france,0,SE,SWE,FR,FRA,14,23.0,SE,swedish,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2013,sweden,georgia,0,SE,SWE,GE,GEO,50,15.0,SE,swedish,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,False,group
2013,sweden,germany,0,SE,SWE,DE,DEU,18,21.0,SE,swedish,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,False,group
2013,sweden,greece,0,SE,SWE,GR,GRC,152,6.0,SE,swedish,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,False,group
2013,sweden,hungary,3,SE,SWE,HU,HUN,84,10.0,SE,swedish,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,sweden,iceland,6,SE,SWE,IS,ISL,47,17.0,SE,swedish,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,sweden,ireland,2,SE,SWE,IE,IRL,5,26.0,SE,swedish,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,False,male
2013,sweden,italy,0,SE,SWE,IT,ITA,126,7.0,SE,swedish,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,False,male
2013,sweden,lithuania,0,SE,SWE,LT,LTU,17,22.0,SE,swedish,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,male
2013,sweden,malta,0,SE,SWE,MT,MLT,120,8.0,SE,swedish,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,False,male
2013,sweden,"moldova, republic of",0,SE,SWE,MD,MDA,71,12.0,SE,swedish,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,sweden,norway,12,SE,SWE,NO,NOR,191,4.0,SE,swedish,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,False,female
2013,sweden,romania,4,SE,SWE,RO,ROU,65,13.0,SE,swedish,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,False,male
2013,sweden,russian federation,5,SE,SWE,RU,RUS,174,5.0,SE,swedish,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,False,female
2013,sweden,spain,0,SE,SWE,ES,ESP,8,25.0,SE,swedish,spain,ESDM,"['spanish', 'english']",2013,ES,ESP,True,True,spanish,True,2,True,False,group
2013,sweden,netherlands,8,SE,SWE,NL,NLD,114,9.0,SE,swedish,netherlands,Anouk,['english'],2013,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2013,sweden,ukraine,0,SE,SWE,UA,UKR,214,3.0,SE,swedish,ukraine,Zlata Ognevich,['english'],2013,UA,UKR,True,False,ukrainian,False,1,False,False,female
2013,sweden,united kingdom,1,SE,SWE,GB,GBR,23,19.0,SE,swedish,united kingdom,Bonnie Tyler,['english'],2013,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2013,switzerland,armenia,0,CH,CHE,AM,ARM,41,18.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,armenia,Dorians,['english'],2013,AM,ARM,True,False,armenian,False,1,False,False,group
2013,switzerland,azerbaijan,6,CH,CHE,AZ,AZE,234,2.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,azerbaijan,Farid Mammadov,['english'],2013,AZ,AZE,True,False,azerbaijani,False,1,False,False,male
2013,switzerland,belarus,0,CH,CHE,BY,BLR,48,16.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,belarus,Alyona Lanskaya,['english'],2013,BY,BLR,True,False,belarusian russian,False,1,False,False,female
2013,switzerland,belgium,0,CH,CHE,BE,BEL,71,11.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,belgium,Roberto Bellarosa,['english'],2013,BE,BEL,True,False,dutch french german,False,1,False,False,male
2013,switzerland,denmark,3,CH,CHE,DK,DNK,281,1.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,denmark,Emmelie de Forest,['english'],2013,DK,DNK,True,False,danish,False,1,False,False,female
2013,switzerland,estonia,0,CH,CHE,EE,EST,19,20.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,estonia,Birgit,['estonian'],2013,EE,EST,False,True,võro estonian,False,1,True,False,female
2013,switzerland,finland,0,CH,CHE,FI,FIN,13,24.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,finland,Krista Siegfrids,['english'],2013,FI,FIN,True,False,finnish swedish,False,1,False,False,female
2013,switzerland,france,0,CH,CHE,FR,FRA,14,23.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,france,Amandine Bourgeois,['french'],2013,FR,FRA,False,True,breton corsican french,False,1,True,True,female
2013,switzerland,georgia,0,CH,CHE,GE,GEO,50,15.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,georgia,Nodi Tatishvili & Sophie Gelovani,['english'],2013,GE,GEO,True,False,georgian,False,1,False,False,group
2013,switzerland,germany,1,CH,CHE,DE,DEU,18,21.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,germany,Cascada,['english'],2013,DE,DEU,True,False,german,False,1,False,False,group
2013,switzerland,greece,8,CH,CHE,GR,GRC,152,6.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,greece,Koza Mostra feat. Agathon Iakovidis,"['greek', 'english']",2013,GR,GRC,True,True,greek,True,2,True,False,group
2013,switzerland,hungary,10,CH,CHE,HU,HUN,84,10.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,hungary,ByeAlex,['hungarian'],2013,HU,HUN,False,True,hungarian,False,1,True,False,male
2013,switzerland,iceland,5,CH,CHE,IS,ISL,47,17.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,iceland,Eythor Ingi,['icelic'],2013,IS,ISL,False,True,icelandic icelandic sign language,False,1,False,False,male
2013,switzerland,ireland,0,CH,CHE,IE,IRL,5,26.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,ireland,Ryan Dolan,['english'],2013,IE,IRL,True,False,irish english,False,1,True,False,male
2013,switzerland,italy,12,CH,CHE,IT,ITA,126,7.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,italy,Marco Mengoni,['italian'],2013,IT,ITA,False,True,italian,False,1,True,True,male
2013,switzerland,lithuania,0,CH,CHE,LT,LTU,17,22.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,lithuania,Andrius Pojavis,['english'],2013,LT,LTU,True,False,samogitian lithuanian,False,1,False,False,male
2013,switzerland,malta,0,CH,CHE,MT,MLT,120,8.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,malta,Gianluca,['english'],2013,MT,MLT,True,False,maltese english,False,1,True,False,male
2013,switzerland,"moldova, republic of",0,CH,CHE,MD,MDA,71,12.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,"moldova, republic of",Aliona Moon,['romanian'],2013,MD,MDA,False,True,romanian,False,1,True,False,female
2013,switzerland,norway,7,CH,CHE,NO,NOR,191,4.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,norway,Margaret Berger,['english'],2013,NO,NOR,True,False,norwegian sami languages,False,1,False,False,female
2013,switzerland,romania,0,CH,CHE,RO,ROU,65,13.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,romania,Cezar,['english'],2013,RO,ROU,True,False,romanian,False,1,False,False,male
2013,switzerland,russian federation,0,CH,CHE,RU,RUS,174,5.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,russian federation,Dina Garipova,['english'],2013,RU,RUS,True,False,russian,False,1,False,False,female
2013,switzerland,spain,0,CH,CHE,ES,ESP,8,25.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,spain,ESDM,"['spanish', 'english']",2013,ES,ESP,True,True,spanish,True,2,True,False,group
2013,switzerland,sweden,0,CH,CHE,SE,SWE,62,14.0,CH,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,sweden,Robin Stjernberg,['english'],2013,SE,SWE,True,False,swedish,False,1,False,False,male
